amount,result,time
1210,3.75786e-41,1e-06
1211,0,1e-06
1212,3.9937e-43,1e-06
1213,0.0160086,0.000118
1214,3.07403e-41,1e-06
1215,7.38344e-42,2e-06
1216,0.0157122,0.000185
1217,0.0157343,0.000117
1218,3.75338e-41,1e-06
1219,0,1e-06
1221,0.0154648,0.000119
1222,3.06506e-41,1e-06
1223,7.38344e-42,1e-06
1224,0.0151784,0.000117
1225,0.0151996,0.000119
1226,3.74889e-41,1e-06
1227,0,1e-06
1229,0.0149387,0.000123
1230,3.05609e-41,1e-06
1231,7.38344e-42,1e-06
1232,0.0146622,0.000123
1233,0.0146826,0.000124
1235,0,1e-06
1236,4.30199e-43,1e-06
1237,0.0144303,0.000129
1238,3.04712e-41,1e-06
1240,0.0141629,0.000122
1241,0.0141825,0.00012
1242,3.73993e-41,1e-06
1243,0,1e-06
1244,4.38606e-43,1e-06
1245,0.0139389,0.000121
1248,0.0136805,0.00012
1249,0.0136993,0.000123
1250,3.73544e-41,1e-06
1252,4.48416e-43,2e-06
1253,0.0134637,0.000123
1256,0.0132141,0.000121
1257,0.0132322,0.000121
1258,3.73096e-41,1e-06
1259,0,1e-06
1261,0.0130045,0.000125
1262,3.02022e-41,2e-06
1263,7.38344e-42,1e-06
1264,0.0127632,0.000122
1265,0.0127806,0.000124
1266,3.72647e-41,1e-06
1267,0,1e-06
1268,4.66632e-43,1e-06
1269,0.0125603,0.000125
1270,3.01125e-41,1e-06
1271,7.38344e-42,1e-06
1272,0.0123272,0.000125
1273,0.0123439,0.000122
1274,3.72199e-41,1e-06
1275,0,1e-06
1276,4.76441e-43,1e-06
1277,0.012131,0.000127
1278,3.00228e-41,1e-06
1280,0.0119057,0.000201
1281,0.0119218,0.000122
1283,0,1e-06
1284,4.84849e-43,1e-06
1285,0.0117162,0.000121
1286,2.99331e-41,1e-06
1287,7.38344e-42,1e-06
1288,0.0114986,0.000123
1289,0.011514,0.000122
1290,3.71302e-41,1e-06
1291,0,1e-06
1292,4.94658e-43,1e-06
1293,0.011315,0.000123
1294,2.98435e-41,1e-06
1296,0.0111048,0.000125
1297,0.0111196,0.000171
1298,3.70854e-41,1e-06
1299,0,1e-06
1300,5.05869e-43,1e-06
1301,0.0109275,0.000129
1302,2.97538e-41,1e-06
1304,0.0107243,0.000124
1305,0.0107385,0.000124
1307,0,1e-06
1308,5.15678e-43,1e-06
1309,0.0105528,0.000124
1310,2.96641e-41,1e-06
1312,0.0103564,0.000125
1313,0.0103701,0.000125
1314,3.69957e-41,1e-06
1315,0,1e-06
1316,5.25487e-43,1e-06
1317,0.0101907,0.000126
1318,2.95744e-41,1e-06
1319,7.38344e-42,1e-06
1320,0.0100011,0.000125
1321,0.0100142,0.000126
1323,0,1e-06
1324,5.36697e-43,1e-06
1325,0.00984064,0.000127
1326,2.94847e-41,2e-06
1328,0.00965755,0.000128
1329,0.00967017,0.000128
1330,3.6906e-41,1e-06
1332,5.46506e-43,1e-06
1333,0.00950257,0.000164
1334,2.9395e-41,1e-06
1335,7.38344e-42,2e-06
1336,0.00932551,0.000185
1337,0.00933764,0.000153
1338,3.68612e-41,1e-06
1340,5.57717e-43,1e-06
1341,0.00917565,0.000126
1342,2.93054e-41,1e-06
1344,0.00900476,0.000127
1345,0.00901641,0.000127
1346,3.68163e-41,1e-06
1347,0,1e-06
1348,5.68927e-43,1e-06
1349,0.00885978,0.000127
1350,2.92157e-41,1e-06
1351,7.38344e-42,1e-06
1352,0.0086948,0.000127
1353,0.00870599,0.000127
1354,3.67715e-41,1e-06
1355,0,1e-06
1357,0.00855463,0.000128
1358,2.9126e-41,1e-06
1359,7.38344e-42,1e-06
1360,0.00839511,0.000129
1361,0.00840587,0.000128
1362,3.67266e-41,1e-06
1363,0,1e-06
1364,5.88545e-43,1e-06
1365,0.00825967,0.000129
1366,2.90363e-41,1e-06
1367,7.38344e-42,1e-06
1368,0.00810576,0.000128
1369,0.00811608,0.00013
1371,0,1e-06
1372,5.96953e-43,1e-06
1373,0.00797484,0.00013
1374,2.89466e-41,1e-06
1375,7.38344e-42,1e-06
1376,0.0078261,0.00013
1377,0.00783602,0.00013
1378,3.66369e-41,1e-06
1380,6.06762e-43,1e-06
1381,0.00769945,0.000131
1382,2.88569e-41,1e-06
1383,7.38344e-42,1e-06
1384,0.00755577,0.000131
1385,0.00756531,0.00013
1387,0,1e-06
1389,0.00743355,0.000131
1390,2.87673e-41,1e-06
1392,0.00729472,0.000132
1393,0.00730388,0.000132
1394,3.65473e-41,1e-06
1395,0,1e-06
1396,6.24979e-43,1e-06
1397,0.00717645,0.000132
1398,2.86776e-41,1e-06
1400,0.00704258,0.000152
1401,0.00705137,0.000133
1402,3.65024e-41,1e-06
1403,0,1e-06
1405,0.0069282,0.000134
1406,2.85879e-41,1e-06
1407,7.38344e-42,1e-06
1408,0.00679887,0.000136
1409,0.00680732,0.000156
1410,3.64576e-41,1e-06
1411,0,1e-06
1412,6.43196e-43,1e-06
1413,0.00668837,0.000137
1414,2.84982e-41,1e-06
1415,7.38344e-42,1e-06
1416,0.0065634,0.000138
1417,0.00657152,0.00014
1418,3.64127e-41,1e-06
1421,0.0064567,0.000138
1422,2.84085e-41,1e-06
1423,7.38344e-42,1e-06
1424,0.00633608,0.000145
1425,0.00634388,0.000147
1427,0,1e-06
1428,6.62814e-43,2e-06
1429,0.00623285,0.000194
1430,2.83188e-41,1e-06
1431,7.38344e-42,2e-06
1432,0.00611641,0.000197
1433,0.0061239,0.000199
1434,3.63231e-41,1e-06
1435,0,1e-06
1436,6.75426e-43,2e-06
1437,0.00601662,0.000203
1438,2.82292e-41,1e-06
1439,7.38344e-42,2e-06
1440,0.00590408,0.00021
1441,0.00591127,0.0002
1442,3.62782e-41,1e-06
1443,0,1e-06
1444,6.83834e-43,1e-06
1445,0.00580786,0.000169
1446,2.81395e-41,1e-06
1447,7.38344e-42,1e-06
1448,0.00569917,0.000176
1449,0.00570608,0.000226
1450,3.62334e-41,1e-06
1451,0,1e-06
1452,6.92241e-43,1e-06
1453,0.00560605,0.000207
1454,2.80498e-41,1e-06
1455,7.38344e-42,1e-06
1456,0.00550117,0.000204
1457,0.00550781,0.000202
1458,3.61885e-41,1e-06
1459,0,2e-06
1460,7.00649e-43,1e-06
1461,0.00541127,0.000164
1462,2.79601e-41,1e-06
1463,7.38344e-42,1e-06
1464,0.00530998,0.000139
1465,0.00531635,0.000138
1466,3.61437e-41,1e-06
1467,0,1e-06
1469,0.00522308,0.000139
1470,2.78704e-41,2e-06
1471,7.38344e-42,1e-06
1472,0.00512519,0.000139
1473,0.00513131,0.000139
1474,3.60988e-41,1e-06
1475,0,1e-06
1476,7.17465e-43,1e-06
1477,0.00504122,0.000139
1478,2.77807e-41,1e-06
1479,7.38344e-42,1e-06
1480,0.00494682,0.000139
1481,0.00495271,0.00014
1482,3.6054e-41,1e-06
1483,0,1e-06
1485,0.00486569,0.000141
1486,2.76911e-41,1e-06
1488,0.00477451,0.000141
1489,0.00478017,0.000142
1490,3.60092e-41,1e-06
1491,0,1e-06
1492,7.3428e-43,1e-06
1493,0.00469614,0.000148
1494,2.76014e-41,1e-06
1495,7.38344e-42,1e-06
1496,0.00460812,0.000163
1497,0.00461356,0.000157
1498,3.59643e-41,1e-06
1499,0,1e-06
1501,0.00453239,0.000154
1502,2.75117e-41,1e-06
1503,7.38344e-42,1e-06
1504,0.00444746,0.00015
1505,0.00445268,0.000151
1506,3.59195e-41,1e-06
1507,0,1e-06
1509,0.00437432,0.000152
1510,2.7422e-41,1e-06
1511,7.38344e-42,1e-06
1512,0.0042922,0.000156
1513,0.00429721,0.000146
1514,3.58746e-41,1e-06
1516,7.63708e-43,1e-06
1517,0.00422159,0.000148
1518,2.73323e-41,1e-06
1519,7.38344e-42,1e-06
1520,0.0041424,0.000156
1521,0.00414722,0.000152
1522,3.58298e-41,1e-06
1524,7.77721e-43,1e-06
1525,0.00407411,0.000149
1526,2.72426e-41,1e-06
1527,7.38344e-42,1e-06
1528,0.00399761,0.000147
1529,0.00400224,0.000146
1530,3.5785e-41,1e-06
1533,0.00393171,0.000145
1534,2.7153e-41,1e-06
1535,7.38344e-42,1e-06
1536,0.00385788,0.000144
1537,0.00386232,0.000145
1539,0,1e-06
1541,0.00379425,0.000147
1542,2.70633e-41,1e-06
1544,0.00372294,0.000146
1545,0.00372721,0.000146
1546,3.56953e-41,1e-06
1547,0,1e-06
1548,8.07148e-43,1e-06
1549,0.00366142,0.000147
1550,2.69736e-41,1e-06
1552,0.0035927,0.000147
1553,0.0035968,0.000148
1554,3.56504e-41,1e-06
1556,8.15556e-43,2e-06
1557,0.00353322,0.000145
1558,2.68839e-41,1e-06
1560,0.0034669,0.000146
1561,0.00347084,0.000146
1562,3.56056e-41,1e-06
1563,0,1e-06
1564,8.25365e-43,1e-06
1565,0.00340948,0.000145
1566,2.67942e-41,1e-06
1567,7.38344e-42,1e-06
1568,0.00334542,0.000146
1569,0.00334921,0.000146
1570,3.55608e-41,1e-06
1571,0,1e-06
1572,8.36575e-43,1e-06
1573,0.00328992,0.000147
1575,7.38344e-42,1e-06
1576,0.00322809,0.000147
1577,0.00323173,0.000147
1578,3.55159e-41,1e-06
1579,0,1e-06
1580,8.46384e-43,1e-06
1581,0.00317459,0.000155
1582,2.66149e-41,1e-06
1583,7.38344e-42,1e-06
1584,1.47697e-42,1e-06
1585,0.00311835,0.000148
1586,2.657e-41,1e-06
1587,0.00309063,0.000147
1588,1.48398e-42,1e-06
1589,0.00306318,0.000148
1591,0.00303594,0.000147
1592,1.49098e-42,1e-06
1593,0.0030089,0.000148
1595,0.00298214,0.000148
1596,1.49799e-42,1e-06
1597,0.00295559,0.000148
1598,2.64355e-41,1e-06
1599,0.00292928,0.000149
1600,1.50359e-42,2e-06
1601,0.00290322,0.000149
1602,2.63907e-41,1e-06
1603,0.00287739,0.000149
1604,1.5106e-42,1e-06
1605,0.00285178,0.000157
1606,2.63458e-41,1e-06
1607,0.00282638,0.000149
1608,1.51901e-42,1e-06
1609,0.00280121,0.000149
1610,2.6301e-41,1e-06
1611,0.00277626,0.00015
1612,1.52461e-42,1e-06
1613,0.00275157,0.00015
1614,2.62561e-41,1e-06
1615,0.00272704,0.000149
1616,1.53022e-42,1e-06
1617,0.00270274,0.00015
1619,0.00267867,0.000152
1620,1.53722e-42,1e-06
1621,0.00265477,0.000151
1622,2.61664e-41,1e-06
1623,0.00263112,0.000153
1624,1.54423e-42,1e-06
1625,0.00260765,0.000155
1626,2.61216e-41,2e-06
1627,0.00258441,0.000155
1628,1.55264e-42,1e-06
1629,0.00256138,0.000158
1630,2.60768e-41,1e-06
1631,0.00253852,0.00017
1632,1.55824e-42,1e-06
1633,0.00251589,0.000159
1634,2.60319e-41,1e-06
1635,0.00249346,0.00016
1636,1.56385e-42,1e-06
1637,0.00247118,0.000194
1638,2.59871e-41,1e-06
1639,0.00244915,0.000204
1640,1.56945e-42,1e-06
1641,0.00242728,0.000157
1642,2.59422e-41,1e-06
1643,0.00240561,0.000159
1644,1.57506e-42,1e-06
1645,0.00238414,0.000162
1646,2.58974e-41,2e-06
1647,0.00236285,0.000161
1648,1.58207e-42,1e-06
1649,0.00234177,0.000157
1650,2.58526e-41,1e-06
1651,0.00232086,0.000196
1652,1.58767e-42,1e-06
1653,0.00230014,0.000158
1654,2.58077e-41,1e-06
1655,0.00227959,0.000157
1656,1.59328e-42,1e-06
1657,0.00225924,0.000158
1659,0.00223904,0.000157
1660,1.59888e-42,1e-06
1661,0.00221903,0.000157
1662,2.5718e-41,1e-06
1663,0.0021992,0.000157
1664,1.60449e-42,1e-06
1665,0.00217956,0.000157
1666,2.56732e-41,1e-06
1667,0.00216007,0.000159
1669,0.00214075,0.00016
1670,2.56283e-41,2e-06
1671,0.00212162,0.000158
1672,1.6171e-42,1e-06
1673,0.00210265,0.000158
1674,2.55835e-41,1e-06
1675,0.00208383,0.000158
1676,1.6241e-42,1e-06
1677,0.00206518,0.000196
1678,2.55387e-41,2e-06
1679,0.00204671,0.00023
1680,1.62971e-42,1e-06
1681,0.00202839,0.000235
1682,2.54938e-41,2e-06
1683,0.00201025,0.000267
1684,3.12321e-41,1e-06
1685,0.00199228,0.000232
1686,2.5449e-41,2e-06
1687,0.00197442,0.000235
1688,0.00195471,0.00023
1689,0.00195679,0.000221
1690,2.54041e-41,2e-06
1691,0,1e-06
1692,0.00191987,0.00023
1693,0.0019219,0.000227
1694,2.53593e-41,2e-06
1695,0,1e-06
1696,0.00188564,0.000178
1697,0.00188763,0.000161
1698,2.53145e-41,1e-06
1699,0,1e-06
1700,0.00185202,0.000161
1701,0.00185396,0.000162
1702,2.52696e-41,1e-06
1704,0.00181899,0.000163
1705,0.0018209,0.000162
1707,0,1e-06
1708,0.00178652,0.000163
1709,0.00178839,0.000163
1710,2.51799e-41,1e-06
1711,0,1e-06
1712,0.00175465,0.000163
1713,0.00175648,0.000163
1715,0,1e-06
1716,0.00172331,0.000161
1717,0.0017251,0.000185
1718,2.50902e-41,1e-06
1720,0.00169256,0.000162
1721,0.00169432,0.000163
1722,2.50454e-41,1e-06
1723,0,1e-06
1724,0.00166232,0.000162
1725,0.00166404,0.000164
1726,2.50006e-41,1e-06
1728,0.00163264,0.000164
1729,0.00163433,0.000164
1730,2.49557e-41,1e-06
1732,0.00160345,0.000165
1733,0.00160511,0.000165
1734,2.49109e-41,2e-06
1736,0.00157482,0.000163
1737,0.00157644,0.000165
1738,2.4866e-41,1e-06
1739,0,1e-06
1740,0.00154667,0.000165
1741,0.00154826,0.000165
1742,2.48212e-41,1e-06
1743,0,1e-06
1744,0.001519,0.000165
1745,0.00152057,0.000166
1746,2.47764e-41,1e-06
1747,0,1e-06
1748,0.00149185,0.000167
1749,0.00149338,0.000179
1750,2.47315e-41,1e-06
1751,0,1e-06
1752,0.00146515,0.000167
1753,0.00146665,0.000167
1754,2.46867e-41,1e-06
1756,0.00143893,0.000188
1757,0.0014404,0.000166
1758,2.46418e-41,1e-06
1759,0,1e-06
1760,0.0014132,0.000166
1761,0.00141464,0.000166
1762,2.4597e-41,1e-06
1764,0.00138788,0.000166
1765,0.0013893,0.000167
1766,2.45522e-41,1e-06
1767,0,1e-06
1768,0.00136305,0.000166
1769,0.00136444,0.000166
1770,2.45073e-41,1e-06
1771,0,1e-06
1772,0.00133863,0.000166
1773,0.00133999,0.000168
1774,2.44625e-41,1e-06
1775,0,1e-06
1776,0.00131466,0.000168
1777,0.00131599,0.00022
1778,2.44176e-41,1e-06
1779,0,1e-06
1780,0.00129112,0.000237
1781,0.00129242,0.000237
1782,2.43728e-41,2e-06
1783,0,1e-06
1784,0.00126797,0.000238
1785,0.00126925,0.000215
1786,2.43279e-41,2e-06
1787,0,1e-06
1788,0.00124523,0.000218
1789,0.00124648,0.000264
1790,2.42831e-41,1e-06
1791,0,1e-06
1792,0.00122292,0.000241
1793,0.00122415,0.00024
1794,2.42383e-41,1e-06
1795,0,1e-06
1796,0.00120098,0.000239
1797,0.00120218,0.000239
1798,2.41934e-41,2e-06
1799,0,1e-06
1800,0.00117944,0.000243
1801,0.00118062,0.000242
1802,2.41486e-41,2e-06
1803,0,1e-06
1804,0.0011583,0.000245
1805,0.00115946,0.000248
1806,2.41037e-41,2e-06
1807,0,1e-06
1808,0.0011375,0.000248
1809,0.00113863,0.00025
1810,2.40589e-41,1e-06
1811,0,1e-06
1812,0.00111708,0.000244
1813,0.00111819,0.000249
1814,2.40141e-41,1e-06
1815,0,1e-06
1816,0.00109703,0.000232
1817,0.00109812,0.000238
1818,2.39692e-41,1e-06
1819,0,1e-06
1820,0.00107734,0.000239
1821,0.0010784,0.000253
1822,2.39244e-41,1e-06
1823,0,1e-06
1824,0.001058,0.000247
1825,0.00105904,0.000227
1826,2.38795e-41,1e-06
1827,0,1e-06
1828,0.00103898,0.00025
1829,0.00104001,0.000231
1830,2.38347e-41,1e-06
1831,0,1e-06
1832,0.00102032,0.000174
1833,0.00102133,0.000176
1835,0,1e-06
1836,0.00100199,0.000181
1837,0.00100298,0.000179
1838,2.3745e-41,1e-06
1839,0,1e-06
1840,0.00098397,0.000181
1841,0.000984935,0.00019
1843,0,1e-06
1844,0.000966271,0.00018
1845,0.000967217,0.000185
1846,2.36553e-41,1e-06
1847,0,1e-06
1848,0.000948906,0.00018
1849,0.000949833,0.000204
1850,2.36105e-41,1e-06
1851,0,1e-06
1852,0.000931831,0.000175
1853,0.00093274,0.000174
1855,0,1e-06
1856,0.000915082,0.000174
1857,0.000915972,0.000174
1859,0,1e-06
1860,0.000898602,0.000175
1861,0.000899475,0.000174
1862,2.3476e-41,1e-06
1863,0,2e-06
1864,0.000882434,0.000174
1865,0.000883289,0.000181
1866,2.34311e-41,1e-06
1868,0.000866564,0.000175
1869,0.000867402,0.000176
1870,2.33863e-41,1e-06
1871,0,1e-06
1872,0.000850951,0.000176
1873,0.000851772,0.000176
1874,2.33414e-41,1e-06
1875,0,1e-06
1876,0.000835619,0.000177
1877,0.000836424,0.000177
1878,2.32966e-41,1e-06
1880,0.000820569,0.000177
1881,0.000821358,0.000176
1882,2.32517e-41,1e-06
1883,0,1e-06
1884,0.000805785,0.000178
1885,0.000806558,0.000191
1886,2.32069e-41,1e-06
1887,0,1e-06
1888,0.000791272,0.000178
1889,0.000792029,0.000177
1890,2.31621e-41,1e-06
1891,0,1e-06
1892,0.000777017,0.000178
1893,0.00077776,0.000178
1894,2.31172e-41,1e-06
1895,0,1e-06
1896,0.000763008,0.000178
1897,0.000763736,0.000179
1898,2.30724e-41,1e-06
1899,0,1e-06
1900,0.000749247,0.000178
1901,0.000749961,0.000178
1902,2.30275e-41,1e-06
1903,0,1e-06
1904,0.000735736,0.000178
1905,0.000736435,0.000179
1906,2.29827e-41,1e-06
1907,0,1e-06
1908,0.000722468,0.000179
1909,0.000723154,0.000182
1910,2.29379e-41,1e-06
1911,0,1e-06
1912,0.000709439,0.000181
1913,0.000710111,0.000182
1914,2.2893e-41,1e-06
1915,0,1e-06
1916,0.000696635,0.000186
1917,0.000697293,0.000189
1918,2.28482e-41,1e-06
1919,0,1e-06
1920,0.000684068,0.000192
1921,0.000684713,0.000219
1922,2.28033e-41,1e-06
1923,0,1e-06
1924,0.000671716,0.000239
1925,0.000672348,0.000262
1926,2.27585e-41,1e-06
1927,0,1e-06
1928,0.000659586,0.000274
1929,0.000660206,0.000268
1930,2.27136e-41,1e-06
1931,0,2e-06
1932,0.000647673,0.000249
1933,0.00064828,0.000187
1934,2.26688e-41,1e-06
1935,0,2e-06
1936,0.000635978,0.000273
1937,0.000636574,0.000276
1938,2.2624e-41,2e-06
1939,0,1e-06
1940,0.000624498,0.000274
1941,0.000625081,0.000252
1942,2.25791e-41,1e-06
1943,0,1e-06
1944,0.00061321,0.000184
1945,0.000613782,0.000186
1946,2.25343e-41,1e-06
1947,0,1e-06
1948,0.000602125,0.000188
1949,0.000602686,0.000216
1950,2.24894e-41,1e-06
1951,0,1e-06
1952,0.000591241,0.000187
1953,0.000591791,0.00019
1954,2.24446e-41,1e-06
1956,0.000580549,0.000191
1957,0.000581087,0.0002
1958,2.23998e-41,1e-06
1959,0,1e-06
1960,0.000570054,0.000202
1961,0.000570582,0.000193
1962,2.23549e-41,1e-06
1963,0,1e-06
1964,0.000559747,0.000191
1965,0.000560264,0.00019
1966,2.23101e-41,1e-06
1967,0,1e-06
1968,0.000549618,0.000191
1969,0.000550125,0.000188
1970,2.22652e-41,1e-06
1971,0,1e-06
1972,0.000539681,0.000187
1973,0.000540178,0.000186
1974,2.22204e-41,1e-06
1975,0,1e-06
1976,0.000529916,0.000186
1977,0.000530403,0.000186
1979,0,1e-06
1980,0.000520323,0.000187
1981,0.000520801,0.000186
1982,3.32514e-41,1e-06
1983,0,1e-06
1984,0,1e-06
1985,0.000511378,0.0002
1987,7.38344e-42,1e-06
1988,0.000501658,0.000188
1989,0.000502117,0.000187
1990,3.32066e-41,1e-06
1991,0,1e-06
1992,0,1e-06
1993,0.000493017,0.000187
1994,2.19962e-41,1e-06
1995,7.38344e-42,1e-06
1996,0.000483653,0.000187
1997,0.000484093,0.000188
1999,0,1e-06
2000,0,1e-06
2001,0.000475324,0.000193
2003,7.38344e-42,1e-06
2004,0.000466277,0.00019
2005,0.0004667,0.000188
2006,3.31169e-41,1e-06
2007,0,1e-06
2009,0.000458246,0.00019
2010,2.18168e-41,1e-06
2011,7.38344e-42,1e-06
2012,0.000449541,0.000189
2013,0.000449947,0.000189
2014,3.3072e-41,1e-06
2015,0,1e-06
2017,0.000441789,0.000189
2018,2.17271e-41,1e-06
2019,7.38344e-42,1e-06
2020,0.000433382,0.000199
2021,0.000433772,0.000173
2022,3.30272e-41,1e-06
2023,0,1e-06
2024,0,1e-06
2025,0.000425905,0.000173
2026,2.16374e-41,1e-06
2027,7.38344e-42,1e-06
2028,0.000417811,0.000179
2029,0.000418186,0.000172
2030,3.29824e-41,1e-06
2031,0,1e-06
2033,0.000410591,0.000172
2035,7.38344e-42,1e-06
2036,0.000402788,0.000172
2037,0.000403149,0.000172
2039,0,1e-06
2040,0,1e-06
2041,0.000395834,0.000172
2042,2.14581e-41,1e-06
2043,7.38344e-42,1e-06
2044,0.000388295,0.000173
2045,0.000388641,0.000173
2046,3.28927e-41,1e-06
2047,0,1e-06
2048,0,1e-06
2049,0.000381583,0.000173
2050,2.13684e-41,1e-06
2051,7.38344e-42,1e-06
2052,0.000374332,0.000174
2053,0.000374664,0.000173
2054,3.28478e-41,1e-06
2055,0,1e-06
2056,0,1e-06
2057,0.000367851,0.000174
2058,2.12787e-41,1e-06
2059,7.38344e-42,1e-06
2060,0.000360851,0.000174
2061,0.00036117,0.000174
2064,0,1e-06
2065,0.00035461,0.000175
2068,0.00034786,0.000209
2069,0.000348167,0.000247
2070,3.27582e-41,1e-06
2071,0,1e-06
2072,0,1e-06
2073,0.00034184,0.000204
2074,2.10994e-41,1e-06
2075,7.38344e-42,1e-06
2076,0.000335339,0.000211
2077,0.000335633,0.000218
2078,3.27133e-41,1e-06
2079,0,1e-06
2080,0,1e-06
2081,0.000329527,0.000277
2082,2.10097e-41,2e-06
2083,7.38344e-42,1e-06
2084,0.000323256,0.000249
2085,0.00032354,0.000201
2086,3.26685e-41,1e-06
2087,0,1e-06
2088,0,1e-06
2089,0.000317653,0.000209
2090,2.092e-41,1e-06
2091,7.38344e-42,1e-06
2092,0.000311605,0.000218
2093,0.000311877,0.000218
2094,3.26236e-41,1e-06
2096,0,1e-06
2097,0.000306202,0.000181
2098,2.08303e-41,1e-06
2099,7.38344e-42,1e-06
2100,0.000300368,0.00018
2101,0.000300629,0.000225
2102,3.25788e-41,1e-06
2103,0,1e-06
2104,0,1e-06
2105,0.000295162,0.000296
2106,2.07406e-41,1e-06
2107,7.38344e-42,1e-06
2108,0.000289541,0.000282
2109,0.000289791,0.00031
2110,3.25339e-41,1e-06
2111,0,1e-06
2112,0,1e-06
2113,0.000284515,0.000288
2114,2.06509e-41,1e-06
2115,7.38344e-42,1e-06
2116,0.000279091,0.000284
2117,0.000279332,0.000239
2118,3.24891e-41,1e-06
2120,0,1e-06
2121,0.000274248,0.000207
2122,2.05613e-41,2e-06
2123,7.38344e-42,1e-06
2124,0.000269024,0.000238
2125,0.000269256,0.000201
2126,3.24443e-41,1e-06
2127,0,1e-06
2128,0,1e-06
2129,0.000264349,0.000203
2130,2.04716e-41,1e-06
2131,7.38344e-42,1e-06
2132,0.000259311,0.000202
2133,0.000259533,0.000203
2134,3.23994e-41,1e-06
2135,0,1e-06
2137,0.000254806,0.000205
2140,0.00024995,0.000203
2141,0.000250164,0.000202
2143,0,1e-06
2145,0.000245599,0.000202
2146,2.02922e-41,1e-06
2147,7.38344e-42,1e-06
2148,0.000240918,0.0002
2149,0.000241123,0.000202
2150,3.23097e-41,1e-06
2153,0.000236725,0.000201
2154,2.02025e-41,1e-06
2156,0.000232212,0.000223
2157,0.000232409,0.000203
2158,3.22649e-41,1e-06
2159,0,1e-06
2161,0.000228175,0.000232
2162,2.01128e-41,1e-06
2164,0.000223824,0.000247
2165,0.000224013,0.000234
2166,3.22201e-41,1e-06
2167,0,1e-06
2168,0,1e-06
2169,0.000219926,0.000264
2170,2.00232e-41,1e-06
2171,7.38344e-42,1e-06
2172,0.000215731,0.000208
2173,0.000215913,0.000204
2175,0,1e-06
2177,0.00021197,0.000247
2178,1.99335e-41,1e-06
2179,7.38344e-42,2e-06
2180,0.000207927,0.000301
2181,0.000208101,0.000242
2182,3.21304e-41,1e-06
2183,0,1e-06
2184,0,1e-06
2185,0.000204302,0.000206
2186,1.98438e-41,1e-06
2187,7.38344e-42,1e-06
2188,0.000200404,0.000232
2189,0.000200572,0.000278
2191,0,1e-06
2192,0,1e-06
2193,0.000196913,0.000207
2194,1.97541e-41,1e-06
2196,0.000193156,0.000207
2197,0.000193317,0.000207
2198,3.20407e-41,1e-06
2200,0,1e-06
2201,0.000189782,0.000208
2202,1.96644e-41,1e-06
2203,7.38344e-42,1e-06
2204,0.000186161,0.000207
2205,0.000186316,0.000207
2206,3.19958e-41,1e-06
2207,0,1e-06
2208,0,1e-06
2209,0.000182913,0.000207
2210,1.95747e-41,1e-06
2211,7.38344e-42,1e-06
2212,0.000179423,0.000208
2213,0.000179571,0.000208
2214,3.1951e-41,1e-06
2215,0,1e-06
2216,0,1e-06
2217,0.000176289,0.000208
2219,7.38344e-42,1e-06
2220,0.000172925,0.000239
2221,0.000173068,0.000245
2222,3.19062e-41,2e-06
2223,0,2e-06
2224,0,1e-06
2225,0.000169901,0.000251
2226,1.93954e-41,1e-06
2227,7.38344e-42,1e-06
2228,0.000166661,0.000208
2229,0.000166798,0.000214
2230,3.18613e-41,1e-06
2231,0,1e-06
2232,0,1e-06
2233,0.000163745,0.000211
2234,1.93057e-41,1e-06
2235,7.38344e-42,1e-06
2236,0.000160618,0.000212
2237,0.00016075,0.000214
2238,3.18165e-41,1e-06
2239,0,1e-06
2240,0,1e-06
2241,0.000157813,0.000224
2243,7.38344e-42,2e-06
2244,0.000154797,0.000248
2245,0.000154923,0.000268
2246,3.17716e-41,1e-06
2247,0,1e-06
2248,0,1e-06
2249,0.000152091,0.000309
2250,1.91263e-41,1e-06
2251,7.38344e-42,2e-06
2252,0.000149184,0.0003
2253,0.000149305,0.000335
2254,3.17268e-41,1e-06
2255,0,2e-06
2256,0,1e-06
2257,0.000146574,0.000305
2258,1.90366e-41,2e-06
2259,7.38344e-42,2e-06
2260,0.000143774,0.00026
2261,0.000143891,0.000238
2262,3.1682e-41,1e-06
2263,0,2e-06
2264,0,1e-06
2265,0.000141255,0.000304
2266,1.8947e-41,1e-06
2268,0.000138557,0.000215
2269,0.000138669,0.000214
2270,3.16371e-41,1e-06
2271,0,1e-06
2272,0,1e-06
2273,0.00013613,0.000217
2275,7.38344e-42,1e-06
2276,0.000133529,0.000217
2277,0.000133637,0.000219
2278,3.15923e-41,1e-06
2279,0,1e-06
2280,0,1e-06
2281,0.00013119,0.000224
2283,7.38344e-42,1e-06
2284,0.000128683,0.000219
2285,0.000128787,0.000234
2286,3.15474e-41,1e-06
2287,0,2e-06
2288,0,1e-06
2289,0.000126428,0.000224
2290,1.86779e-41,1e-06
2291,7.38344e-42,1e-06
2292,0.000124011,0.000218
2293,0.000124111,0.000219
2294,3.15026e-41,1e-06
2295,0,1e-06
2296,0,1e-06
2297,0.000121836,0.00022
2298,6.45284e-41,1e-06
2299,7.38344e-42,1e-06
2300,0.000119507,0.000217
2301,0.000119603,0.000218
2302,7.73979e-41,1e-06
2303,0,1e-06
2304,0,1e-06
2305,0.000117408,0.000218
2306,6.44387e-41,1e-06
2307,7.38344e-42,1e-06
2308,0.000115164,0.000219
2309,0.000115256,0.000219
